"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"
"RASAL3"	0	0	0	0	0	0	0	5.83888673835144	5.11936364782319	0	0	0	0	0	0	0	0	0	0	0	2.20288469989802	0	0	0	0	0	0	0	0	0	0	0	1.13151705144893	0	0	2.52976598567073	2.42664852763661	0	0	0	0	0	0	0	0	0	3.39007882257077	0	0.12092253484347	0	0	3.23501319334797	0	0	0	0	0	0	0	5.93424732751639	0	6.07434187370139	0	0	0	4.34227738686503	0	0	0	0	0	0	0	0	0	2.78083290250783	5.45131926868625	0	0	0	0	0	2.0113847130798	0	3.29157409091916	0	0	0	0	0	0	0	0	4.26092367243981	0	0	0	0	0	0.375812369742151
"SASH3"	0	4.85642453258978	0	0	5.36849773110281	0	7.33846898574116	6.70791401426487	7.06034337391463	0	6.9832999865461	2.73436278987229	0	0	0	5.07175966654206	0	0	0	0	0	0	1.94078692903834	0	0	0	5.60436997571246	5.33183453452834	6.50494400916643	6.49471176772186	0	0	0	0	0	0	0	0	0.870439688454731	0	6.56563525324026	0	5.86718432813991	0	6.10625429500705	0	0	0	6.33166813841597	0	0	0	0	7.38998567283657	0	0	3.88002524081415	0	0	0	0.534649321142716	0	0	0	0	0.405469628292641	7.47761168279997	0	5.46970074473616	0	4.75393714781515	0	0	0	6.62339926769646	7.80207492661199	0	0	3.04790128526657	6.51775945043186	5.82298782187315	0	5.07115984756954	0	6.77180306477211	5.4471821032378	0	0	8.32374699776114	0	0	4.55862581395202	5.27162997867991	0.44143036023063	5.2938232787057	4.35336352231297	0	4.91854080063483	0	4.15661827881966
"INPP5D"	0	0	0	0	0	0	0	7.79813893028409	0	0	6.14842939828783	4.6192832913391	0	0	7.58535317772627	5.70051101880714	0	0	0	4.52538236636955	7.4945137762466	5.62176032167146	0	0	2.10636842194346	3.27285481385662	3.77607871436202	0	8.3410404919415	0	5.32814603666617	0	0	0	5.6882975937812	0	5.56916932973926	0	3.98490373795514	0	0	0.814632450698633	7.24611740964257	0	0	0	0	6.49753987779151	0	0	0	0	0	0	0	0	0	0	0	0	4.89390821507509	0	4.41589925214274	0	6.2890588819136	4.60393606466841	0	0	0	0	3.57815377007565	4.63968713094961	0	5.85418195831226	0	4.63217455362796	0	3.68477274109941	0	6.00202804005776	6.79947901921698	0	0	0	5.2073872733245	0	0	5.29390859855569	0	0	4.1787855394105	0	4.25347727573723	0	5.91945021127041	0	0	4.79610815550112	0	5.25540706823092
"EPSTI1"	0	0	0	0	0	0	0	0	0	5.32972746386239	0	0	0	0	0	0	0	0	0	0	0	0	4.12459365248722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09445703950924	0	0	0	0	6.67721096233763	0	0	0	0	0	0	0	0	0	0	0	6.44260782292034	0	0	0	6.16858728366551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73128739322456	0	6.6734634259559	0	0	0	0	0	0	0	3.36605358565237	0	0	0	0
"LIPA"	0	0	0	0	0	0	0	0	0	0	0	0	6.08652881824823	0	0	0	0	6.03130498090112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35008807186811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72654570079037	0	0	0	4.64675194454881	0	0	0	0	0	0	4.12021091567327	0	0.641009542732138	0	0	0	0	0	0	0	0	1.75353180071074	0	0	0	4.81763502412513
"RGCC"	0	0	0	0	0	0	0	0	4.71423672406955	0	5.04080390290096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46125088991715	0	0	0	0	0	0	0	0	0.831877241191673	0	0	0	0	0	0	0	0	0	0	5.64253927395102	0	0	0	0	0	0	0	0	0	0	0	4.51867864601089	0	4.50606681096555	0	0	0	0	0	0	0	0	0	0	0	5.33455897992072	3.89034454275258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMB10"	0	0	0	6.35944245537856	0	0	7.80869098592742	0	0	0	0	1.26157895442076	0	0	4.5864807392255	0	0	7.75255874358045	0	0	7.50550004104198	0	0	0	7.84509193763998	6.82299062519398	0	0	3.54714995629864	0	0	0	0	0	0	0	6.85422048954055	0	0	0	1.53852823109963	5.4811574812574	0	0	0	0	0	0	0	0	0	0	0	8.77500575295798	0	0	0	7.4255193934275	0	7.14237473538545	0	0	7.1330819853701	0	5.3565706382879	0	0	0	0	0	6.6316405357194	0	7.83879442042994	0	0	0	0	0	0	0	0	0	0	0	4.85656596278325	0	7.07188867226211	0	0	1.37635151318774	0	0	6.78346411926625	5.9083981453394	1.18447708428118	3.42253039130199	0	0	0	0
"RGS19"	0	0	0	0	6.60616592202035	0	0	0	0	0	5.87081176246985	0	0	0	0	0	0	7.32335781835206	0	0	0	7.05034192122479	4.51528731043277	0	0	0	4.50472652509512	0	0	0	0	0	8.19878987188387	7.13538382869181	0	0	0	6.55474677209769	0	0	0	6.75906965843381	0	0	0	0	0	0	7.06275389683627	0	0	0	0	0	0	0	5.17951702167902	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86798465344264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81816314393284	6.00498243509394
"CTSC"	0	0	0	0	0	0	0	0	0	7.27108255446392	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66593802786552	0	0	0	0	0	0	5.81382658730676	0	0	0	0	0	6.37539623697019	0	6.76471809308439	0	0	0	7.06308989878634	0	0	0	7.30440060862344	0	1.1196881745192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14138813519705	0	0	0	0	6.54416758244384	0	0	0.841562586619478	0	0	0	0	1.7577870750746	0	0	0	6.80070567292237	0	0	0	0	0	0	3.00097529278768	7.11243179153541	0	0	0	0	0	0	0	0
"ARID5A"	0	0	0	0	5.8458292325822	0	0	0	0	0	0	5.79986441088185	0	0	0	0	6.23010288679465	0	0	0	0	6.94628392501832	7.3513681704043	0	0	0	0	0	6.91438034808105	5.80897060832762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62407573792591	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91107075393451	7.2786918849596	0	0	0	4.26530936433253	0	4.46493090768155	0	0	5.4003879826053	0	0	0	0
"ETS1"	0	0	0	0	1.50612458676487	0	0	6.23710974554931	4.71474556527705	0	0.996475522486918	0	0	1.5090623863619	3.73631803946065	0	0	0	0	3.13194336542481	1.14517527732844	5.27855799312703	4.20223747139126	0	0.216883186528145	3.96451507822442	0	2.77131726019936	1.17500715003804	0	0	3.63139651786301	0	0	0.104081649317545	0	0.0714057262790283	0	3.62068375975955	0	0	0	3.62063919101227	0	0.0983117491389146	0	0	0	0	4.31460735129734	0	4.16037568743582	0	0	0.540314985794197	0	0	0	0	0	0	0	0.892857276233658	0	0	0	2.96893860473764	0	0	0	1.63041479118763	0	0	0	0	0	3.9987145272071	0	0	0	0	3.70721775484565	0.725671364579556	0	1.69321261027162	0	0	2.68557242173024	0	0.806992141695881	0	0	0	0.398788147633769	0	0	0	0	0.713176703123075	0
"LPXN"	0	0	0	0	5.487036401703	0	0	0	0	0	6.49547707920514	3.98109732344483	0.47657869985261	0	0	6.54826891706365	0	0	4.58744180460085	0	6.21664013750871	0	0	0	0	0	0	5.73880674041158	0	0	0	0	0.347382191315112	0	0	2.4919762010541	0	3.09974460875264	3.37194910413863	6.68379707456647	0	0	0	5.38081843688455	7.8051387482765	0	0	0	0	0	0	0	1.45037460087871	6.0033706133664	0	0	7.26126526872629	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97574343688114	0	0	0	0	0	0	6.2256568803308	0	0	0	0	5.19551729400833	0	0	0	7.66104409582869	0	4.97137892788121	0	0	6.54369816824806	4.71720975054966	0	4.80328749194466	0	0	0	6.09930993422945	0
"SPOCK2"	0	0	0	0	6.977231145843	3.76493526690505	1.82493888941719	0	5.44334076267794	0	6.74974515925264	0	0.116763971297723	8.15613178064883	0.330443668229009	0	5.2497817031601	0	0	0	0	0	0	0	0	6.73460300586429	0	5.0129534302564	2.614245751644	0	4.22836696005385	0	5.49924572866217	0	7.6947578509717	0	0	0	0	0	5.41741744720802	8.40951088700042	7.22156633857349	0	0	5.01843967135256	0	5.51287412067818	0.147814646429926	0	0.290495180299623	0	0.442141997108748	0.893082576550949	0	5.44457331776903	0	1.15301406836339	0	0	4.1857841032392	7.17069293194773	0	0	0	1.3922624619208	0	4.3569389049086	0.98884098920068	4.08010930092148	2.86643524255748	6.79014124210379	0	0	6.6098254230106	0	0	5.69767542030631	7.77076027857226	4.32108026247568	0	3.41035196006641	5.98480236683126	8.14946810375234	0	0	0	6.76951403545779	1.82594026631802	0.162055315413211	0	1.80158498503015	0	6.2732984247069	0	0	8.4808547322397	6.23771150592206	0	0
"TCF4"	0	3.98730813086007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66817813869506	0	0	3.4374701211519	0	0	0	0	1.95099463123865	0	0	0	8.04439291711208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45528052719663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0926133927142838	0	0	0	0	0	0	0	7.00805476154377	1.53847856742302
"STK17A"	0	0	0	0	0	4.28289863657343	2.84957699427223	5.1737458843927	0	0	0	0	2.57595849397529	0	0	0	0	1.95415535588184	0	0	0	0	0	0	0	0.66893602711903	0	0	0	3.04007005295545	0	0	0	0	0	4.6617456100512	2.82884480210679	2.09010140749131	0	0	0	0	0	0	5.68015779585197	0	0	0	0	0	0	0	2.13928284288938	0	0.696198625644789	0	0	0	0	0	0	0	2.1541100529614	0	4.07971858281335	0	0	0	0	4.59543085555729	0	0	0	2.45428119555006	0	0	0	0	0	0	0	3.91348688330627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCND2"	0	0	0	0	3.13563993248382	5.1066565261163	0	5.42384806281769	0	4.27594419675523	0	0	0	0.352769822530004	3.37898458322842	0	5.51908894699965	0	0	4.01712286117179	0.436609613068736	3.13185449182372	5.87708482689165	0	0	0	0.985106914357301	0	0.301037386166156	3.39925997750605	0.157134280085443	4.65912823123808	0	0	0	0.700421961785165	0	0.32499488802255	3.57998745482348	0	0	0	0	1.74954713924046	0.189894122771969	0	1.71134071726141	0	1.00499029761033	0	0	0	0	0	3.03457317482602	0	0	1.43527120942873	0	4.11143284002286	0	3.69347246078067	0	0	0	5.10343343456867	0	0	1.60769249571555	0	0.827355662229344	0.552003191002251	5.44593919922158	0	0	0	0	3.4518335622749	0	0	0	1.55915893930876	1.76404460658679	1.49392908283674	0	0	1.22952639925226	0	0	0	0	0	0	2.64266922922799	0	0.580241982536582	0	1.94847750300744	0	0
"SERPINB9"	0	0.0486407532566163	0	0	0.719463845978925	0	1.68470654850687	1.14142625104575	0	0	0.0552234248129746	2.88087552146527	2.81961913920536	0	5.56059666085775	2.81091604108622	0	3.07045115635398	0	2.8441586446958	2.79587705711319	0	0	0	0	3.39127418326148	0	0	2.71443896323136	0	2.17485060050055	2.67866238753887	2.5640610578833	0	5.11766387812576	0	0	5.25105249682606	4.93029689358906	0	0	0	4.6808520481374	3.34204123443236	0	0	0	0	0	5.29828696440246	0	0	5.01888471917287	0	2.78810726394705	0	0	3.8798410126028	5.06751653690715	4.76101341251039	2.65840344840891	4.23671072819923	0	0	4.35979382864166	3.07266321464727	0	0	0.28715310564491	1.46847384005875	5.10620968881475	2.03793389025697	0.186170906003918	4.74250050262035	5.61464683524159	2.36189465987659	1.93592359869347	0	1.16112019017711	0	0	5.18160748517697	3.46502105689144	5.82427804783665	5.54727028313756	0.139875461939166	0	2.33403331532805	0	1.46852597297487	3.93068719712623	2.42377983839226	0	0	0.087680077794391	0	0	0	1.85782975296149	2.55688306036688
"AKAP13"	0	0	0	0	6.97019322639622	0	4.38224669356908	0	0.379033118734624	0	0	6.25791993872717	0	5.37484787044482	4.12245323359546	0	0	5.66969181710561	0	3.11869859654828	0	0	0	0	5.61402719955353	6.56618360844534	0	3.82543966474976	0.762076623475993	0	4.1969170139815	4.17079676700441	1.0670466499186	0	5.82058183939207	3.95817730489088	0	0	6.16626814820323	4.46645419507594	0	3.87815638965782	4.71169202479562	4.83752146938624	0	0	0	0	0	0	0	2.18958422144181	0	0	6.93433532772022	0	0	0	0	0	0	0	4.6869245891818	5.61512934239179	0	5.66357973558617	5.50619124827374	1.00774089493385	0	0	0	7.54485442068386	0	6.53519993453027	5.42039717454044	0.613673086675296	0	5.51753711862348	0	0	0	6.54445818398196	2.45640928781775	0	1.38030278204573	0	6.59184664068112	0	6.74785770280211	0	5.73296405508997	0	0	1.41129607188026	0.125399831332333	5.07263963610281	0	0	0	1.21809917437015
"SH2D1A"	0	0	0	0	5.18089336866788	0	6.54004091228572	0	0	0	7.61551576163023	0	0	0	0	0	5.80626888536676	4.073075562521	0	5.5620338671974	5.65652611653634	0	0	0	0	4.64444238193316	0	2.85922615018705	0	0	5.50759074603061	0	0	0	0	0	4.8503893946901	6.69767486435929	5.1006396341177	0	6.30933755740071	0	6.0321857180528	0	3.65941769991557	0	6.66253152214867	0	5.72101303467737	0	0	2.79076995304107	6.33286454525902	7.69145097306202	5.05758630368127	0	0	0	0	0	3.79838029520598	0	0	0	0	0	0	0	0	0	4.19054691130734	0	0	0	0	0	0	0	0	6.79842760421946	0	0	0	0	0	2.62001625732488	6.63113077228586	0	0	6.32638364374779	0	0	3.7038902881342	0	0	0	6.42233847371538	0	0	0
"CD74"	0	11.6525948274247	0	6.82117841657044	4.31289892465051	0	9.10927558646865	8.83297837652993	6.84536936131987	0	9.1218264816013	8.99984400016481	8.40493789684665	0	8.64792479847765	9.19992562844505	7.38228543440895	1.0685401196169	11.6624322428191	0	6.83543842158002	10.9778073196204	0	4.78978610266322	11.9158046733758	6.23276185700928	6.25964723772566	5.36448488746492	7.41595627665889	11.9336542367688	0	0	0	10.6483011854638	6.41710211834462	8.29284951197939	9.93902361098655	9.77886883353483	0	3.69202875033615	7.3001380965229	7.28281071751275	6.82146749229599	6.85856392513238	6.8712023492613	0	6.31393220233616	0	10.0549002198401	11.5015742770379	0	8.05893141503562	0	6.62415895813234	8.00451914491516	6.29114840818717	8.97863576303102	0	0	0	9.15971406940304	8.50385562492229	1.62214321165855	0	11.9905215083186	7.29944093758348	10.0357919211381	9.48106730519477	5.39690510447294	6.97545605187127	4.74167137619163	7.32621994404637	0	7.09310979183395	0	0	0	0	7.39884927197853	7.19288634287771	7.28330777418959	8.41179505021359	8.35481969032621	8.10615759415651	8.38000643088389	8.67117814478715	6.57840031837607	0	0	7.5055706215909	7.8070344020573	5.87660853944472	9.47217820055709	0	6.92456906538644	0	9.93058558053141	9.04662169047294	10.5389508366698	10.8788484520069
"ARHGEF1"	0	0	0	0	0	5.43537856747091	7.34523872282064	0	0	7.0072480987021	6.96243149262577	0	6.32091244082713	0	0	3.65717922949251	0	0	6.83907085242945	4.10615565693194	0	3.43600988449531	3.88713725057554	0	0	4.12968032166706	2.94912774608578	7.16887676325772	6.16905932512334	5.48925711704831	0	3.42521489603559	0	6.31653804840646	0	0	0	5.25100703589592	4.995223996189	6.67624356816533	7.32544686150968	7.58233590899876	6.84020035239468	0	5.0198486669548	6.14034287807919	1.3002233183524	0	0	0	0	2.93462594977236	6.76557492379961	1.62124309774001	6.56864141134373	2.81829635815258	5.57772730662361	0	0	0	4.61240853038283	6.66004297095612	5.55159814739597	6.75467762820336	0	6.15200733135551	4.42326822044125	0	0	3.66976720429038	0	4.59331611937565	0	4.61041777836857	0	6.3996648417813	5.92589406000556	0	6.59083672121032	5.25721244557509	0	8.48189220507155	0	0	6.2775661934799	6.59846644770783	0	6.51450308770741	2.13350763173291	2.47155946903148	5.27350283526704	0	4.16294876099937	0	1.42868912829653	0	0	1.1678331808535	0	0
"IL7R"	0	0	0	0	3.66867285350862	2.67047327192103	0	0	0	0	7.26314513969945	0	0	0	4.41907971783165	0	0	4.50807427398145	0	5.21176372595394	0	0	0	0	0	4.20232603190452	4.67370339954035	5.43782762720727	3.155260265285	0	6.11778874001061	5.12647568817695	0	0	7.40159761718595	3.14968209516425	0	0	0	5.11773534781497	4.89521729813582	5.46961218979878	0.953525999573959	6.24833672520658	5.30440042608225	0	0	0	0	0	5.39205737073623	0	4.78903694635032	0	4.52455644553323	0	0	0	7.92192345092187	0.501220017218464	0	7.84835947587814	7.69008907141638	3.30381581071911	0	4.85588657281022	0	0	6.99226097414174	5.14349342096652	6.5833566090452	7.61029256370165	0	0	3.38008801579751	0	2.82547630002341	3.89256005906594	5.50404192733465	0	0	1.96168259053742	1.56131147111848	4.91062858074706	6.07497439872031	0	3.73514304094813	4.7291285459581	0	4.71205260421528	0	2.20344863326161	0	0	0	0	0	0	0	0
"TNFAIP3"	0	0	0	0	2.37973739316005	0	0	0	0	2.25449124886107	0	0	4.50183336424278	0	0	0	0	0	0	7.19937749457902	4.24430712526765	0	0	0	0	0.980924647188992	0	0	0	0	0	5.83824839510576	0	0	0	0	0	0	0	4.87371380052909	5.09541896636012	0	0	0	0	0	0	0	0	0	0	0	1.95823021167137	0	0	6.68368606911028	0	0	5.66625724211401	4.71202838490976	0	4.18482774806001	0	0	0	5.34264114246022	0	0	0	7.84874536089678	0	6.82825900490689	0	0	0	0	0	0	0	0	8.10492483654851	0	0.655040356062623	8.41462833014208	0	0	0	5.99825847297994	0	0	0	0	0.188261649381834	0	0	0	0	1.69865411079479	0	0
"MFNG"	0	0	0	0	6.19654114724211	0	0	7.40718328230903	7.33727632734069	0	0	6.24688858885306	0	0	4.94735196475459	0	0	0	0	6.3142757990901	0	6.76619004251604	0	0	0	0	7.89282401232247	0	7.72157403755526	4.08769025995484	0	0	0	0	0	6.51941059297413	0	0	0	6.98256047308524	0	8.25819029539938	0	6.93193876769199	1.92227397805211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62519274074796	0	7.26426073881414	0	2.14044820479064	7.81353854156634	0	0	7.33581657907868	0	6.79205896999315	6.65683641065217	0	0	0	0	0.44300186577762	0	0	0	0	0	0	8.60351889914633	0	0	5.65274001984091
"ZNF331"	0	0	0	0	5.58833506317673	5.32714445521185	0	0	0	0	0	0	1.725047449276	0	0	0.906182539517819	0	0	0	0	0	0.174700424776833	0	0	0	0	0	0	3.41132726043418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98095137224706	0	0	0	0	0	0	0	4.34748211907889	2.83510550665329	0	6.08542741824278	0	0	0	0	0	0	0	0	0	0	0	8.4319860529954	3.80366308608064	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78163406180342	0	0
"SH2D2A"	0	0	0	0	0	0.909811498708338	2.02105325205408	0	0	0	0	3.73197389986771	7.1839657121337	0	2.99121252631155	0	0	0	0	7.1256253773928	0	0	0	0	0	0	0	0	0	0	2.5073988752801	0	0	0	4.78590935004793	0	6.02826082274679	0	0	0	0	4.3944530909026	3.25342962188485	0	2.23698236274037	0	0	0	4.06693216708354	0	0	0	0	0	0	0	7.80013222076502	0	0	0	2.11909384500133	0	0	0	0	0	0	0	0	7.20071698808711	0	0	0	0	0	0	2.63661534086731	0	7.51846621276895	3.30151302251595	0	0	0	0	0	0	2.81667342647036	0	6.06451105282235	0	0	0	0	0	1.74471653388922	1.16655477955717	0	2.1497211101202	0	0
"CARD8"	0	0	0	0	0	1.75199922283864	0.711001442588585	2.72914377668855	6.14221899588119	0	0	0	0	6.36311657194027	0	0	6.35486679823424	0	1.61771223433825	0	1.20407809844905	0	5.34984894948139	7.58042402976097	0	0	0	4.20867722090879	0	0	0	0	0	5.84732048470577	0	0	0.852526263531767	0	0	0	6.53942979514451	0.730687773265057	0	0	0	0	0	0	0	0	0	0	4.04639850961332	0	0	0	0	1.51746719984018	0	3.59996400489786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34494209056003	1.70650403013348	0	0	0	0	0	0	0	0	2.72700772934323	0	0	0	0.175249927963509	4.53971096289062	2.95016789915157	0	0.595942799299572	0	4.25488197888845	0.41021083281474	0	0	0	0
"ISG20"	0	0	0	0	0	1.93746869211219	0	0	0	0	0	0	0	8.00047567280588	0	8.0816551398762	0	0	4.27187234038908	7.10979555915266	0	7.15665518550813	0	0	0	0	1.79021319803493	0	0	8.6921739258549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28842353369053	8.47517800804871	0	0	0	0	0	0	0	0	0	8.29306271616868	0	0	0	0	0.897193948744321	0	0	7.50355958986668	0	0	0	0	0	0	0	0	5.72192627906625	7.37893769291186	0	0	0	0	0	0	0	0	0	7.37886757127697	0	0	0	0	0	0	0	7.51904914913847	6.24116137770913	6.18190479695036	0	6.44775324171904	0	0	4.51256570936275	7.43857297872276
"CSK"	0	0	0	0	0	0	0	0	0	6.59788271754229	0	0	0	0	0	0	0	7.52749600728459	0	0	7.3049785095061	0	3.9927385253482	0	3.4604712958963	4.82022083826526	0	5.32012648703906	0	0	0	0	0	0	0	6.29594796899646	0	0	5.83413879682629	5.84249592568541	4.89190421637257	4.75654191218027	3.64734789954876	0	0	1.47251896453181	0	0	0	5.66655749759193	0	0	0.985719003904408	0	0	0	0	0	0	4.85618297361411	0	0	0	0	0	0	0	6.34240558295341	0	0	5.59859060881459	1.69580678496362	0.98184534848623	0	0	0	0	5.85301580838718	0	0	8.26234041157987	0	0	0	0	0.929965170857651	0	0	0	0	4.05786958925896	0	0	0	4.85270502532349	5.38539617739458	0	3.82663898655538	0	5.73890291428176
"CNOT6L"	0.0309998832052738	0	0	0	2.25359299996876	0	0	0	0	2.98697879931738	2.3797290769642	0.0263751540664767	0	0	0	0	0	3.17751601343697	0	2.96043015773469	0	0	0	0	0	0	1.24745970068606	3.12310827740357	0	1.07905377764264	0	2.95582052191641	0	0	0	0	2.49136570368492	0	3.20680104918823	2.97353780731958	0	0.296968317275726	0	2.07207835298906	0	0	1.13587629563922	0	0	1.9858610589884	0	0	0	0	0	2.54264189180108	2.01866977821701	0	1.03715024751328	2.92358848412089	0	0	0	0	0	0.994376972397745	0	3.44026655571764	0	0	0	6.28360846313432	0	3.33293559658132	0	0	0	0.560636704485802	4.45319291984229	3.66565199622989	2.03935250064029	0	0	0	3.56754788133778	0	3.11166235343897	5.38663266745161	0	2.35971231766828	2.84486566797913	0	0	0	0	0	0	0	0	0
"USP15"	0	0	0	0	0	0	6.20279068956916	6.61139195521392	2.91046405005566	0	0	0.0148123120799303	0	0	0	6.76246097364749	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8773859852715	0	0	0	0	0	0	0	5.94750860178069	6.79658010438961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89932036411436	0	0	0	0	0	0	0	0	6.10682358343163	0	0	0	0	0	0	0.0284418499591583	0	0	1.68161117991219	0	0	0	0	7.04673059456321	0	0	0	4.69935729089945	0	0	5.21861767374402	1.54885580850468	4.38262298913092	0	0	0	0	0.377690163023432	0	0	0	0	0	0	0	0
"ARHGAP4"	0	8.65778261005055	0	0	6.90812201126047	7.27581554239892	6.375841034178	0	4.99202514263586	0	6.4591792888826	1.39252075974968	0.151897772862817	9.00997483850472	0	0	1.77179263469899	0	0	0	0	0	0	2.23813260800033	0	0	7.15828521574197	6.96847476663306	6.66927612491133	0	0	0	0	7.51299094268579	0	0	0	0	6.90673405470408	7.15948801323883	7.1551197779469	0	6.85923832790647	0	0	0	8.19077938600979	6.25567690491418	2.6001841028441	0	0	0	0	4.5360137230757	0	7.21423644277655	0	0	0	6.09394969855748	0	5.9762793080181	0	7.20561498431091	4.91371233555764	2.39897142741987	2.71622491076198	0	7.77168951814624	6.32527432942366	0	6.7841453584967	3.82274951969134	0	0	0	0	0	0	0	0	0	0	8.90852229236293	2.78837458942619	6.47512153368369	7.73870738553082	7.33338992016392	0	7.90700179906534	0	7.77597471891237	0	5.13257314133819	5.87658987756023	0	0	0	0	1.66831885466705
"PIM1"	0	0	0	0	0	0	0	0	0	6.76810715838215	0	0	6.16472212923195	0	0	5.00158429096563	0	0	0	0	0	0	0	5.85842567464655	0	0	0	0	5.717110474057	0	6.86662069600575	5.24906527514147	0	0	0	4.4276484071951	0	0	0	0	0	0	0	0	0	0	6.8133444694241	0	0	0	3.96478120527032	0	0	0	0	0	0	0	0	0	0	6.690412904894	4.14279897642202	1.23503464512816	0	0	0	3.63382990175499	0	0	0	0	0	4.67566973518311	0	0	3.81053667547116	0	0	0	0	0	0	0	4.99328306935847	0	0	0	0	0	4.47385443491458	0	5.00325411302342	0	0	0	0	0	4.52448686611659	0
"PPM1K"	0	0	0	0	0	0	0	0	0	3.87959501166453	0.080139154940463	3.89756668950458	0	0	0	0	0	0	0	0	0	0	0	0	1.70700345355858	0	4.78497398624114	0	0.169771105763369	0	0	0	2.66897912856616	0	0	0	0	0	0	0.623735786913627	0	0.1059596172978	0	0.859699265982284	0.150637657983518	0	0	0	0	0.539620399670884	0	0	0	0	0	5.093244509837	0	0	6.53098540586516	0	0	0	0	0	0	4.33857345466944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79138849148448	4.99541577440389	0	0	0	0	0	0	0	5.50052897296251	0	0	0	0	0	0.957394614831757	4.11213461889997
"DAZAP2"	7.27696250722305	0	6.72597681561241	6.30343025854522	1.7895873741716	6.59225205535933	0	0	0	0	0	0	0	0	4.10013246517133	6.73856317031841	5.74548824887544	7.77411463338137	0	8.30851159709255	8.23471178126526	0	0	6.99019486354858	0	2.33885509088192	6.96291138629258	2.60256614952561	7.11902327286174	6.85818096864919	0	0	0	0	7.57402269372327	0	6.83345318805641	0.539143918695261	0	0	0	7.19495802988113	3.30069336678504	2.92275159996787	1.30980482799624	7.20282878407606	0	7.3287366724569	6.49959941226954	5.16445444264598	6.87150362907984	0	0	0	3.21886019617492	6.59424367635499	0	8.80368368409975	7.77333922458204	0	3.56123325347832	0	7.3755652239375	0	0	7.25862604875533	7.24830531719176	7.25262768537799	0	0	0	6.40941215208525	0	6.66684349176413	5.78434431444721	7.738528313331	0	0	0	7.27865202533135	0	0	6.99520273618514	7.27094440488786	0	0	0	7.16347629063274	9.14391924589571	7.43457443829288	7.08962197882653	0	5.28591594877188	0	6.09283661907276	6.12518592777885	0	6.19463454021071	3.48263405663016	5.99152706130964
